Basin,Year,type,TRANSECT,LAYER,Interval,Lat_M,Lon_M,NperHa
CB,2010,transect,57600,2,98,41.8325,-81.6345,2316
CB,2013,transect,57475,2,20,41.6114,-81.7843,2316
CB,2018,transect,57350,1,32,42.0155,-82.2004,2316
CB,2017,transect,57350,1,32,42.0155,-82.2004,2316
CB,2011,transect,57600,2,39,41.7844,-81.6137,2317
CB,2012,transect,57600,1,51,41.831,-81.6346,2317
CB,2015,transect,58100,2,44,42.1439,-80.828,2318
CB,2015,transect,57850,2,100,42.136,-81.289,2319
CB,2016,transect,57600,2,88,42.0099,-81.718,2319
CB,2010,transect,57600,2,120,41.7395,-81.5937,2321
CB,2014,transect,57600,1,26,42.0612,-81.7278,2322
CB,2012,transect,57455,2,17,42.1598,-82.0639,2324
CB,2010,transect,57600,1,135,41.6759,-81.5645,2327
CB,2012,transect,57455,2,130,41.7316,-81.8222,2327
CB,2018,transect,57850,1,43,42.3824,-81.3935,2329
CB,2017,transect,57850,1,43,42.3824,-81.3935,2329
CB,2010,transect,57600,2,84,41.8911,-81.6627,2329
CB,2014,transect,57850,2,12,42.3607,-81.3945,2330
CB,2012,transect,57725,1,37,41.9496,-81.4542,2330
CB,2018,transect,57725,1,5,42.4016,-81.677,2331
CB,2017,transect,57725,1,5,42.4016,-81.677,2331
CB,2012,transect,57600,1,91,41.9944,-81.7086,2331
CB,2018,transect,57600,2,101,42.0533,-81.7376,2331
CB,2017,transect,57600,2,101,42.0533,-81.7376,2331
CB,2018,transect,57975,1,96,42.2071,-81.1075,2333
CB,2017,transect,57975,1,96,42.2071,-81.1075,2333
CB,2018,transect,57600,2,112,42.1002,-81.7591,2333
CB,2017,transect,57600,2,112,42.1002,-81.7591,2333
CB,2016,transect,57350,2,120,41.6408,-82.0254,2333
CB,2013,transect,57350,2,38,41.9121,-82.1692,2334
CB,2010,transect,57850,7,137,41.9903,-81.2256,2335
CB,2010,transect,57725,4,120,42.2469,-81.6,2335
CB,2012,transect,57455,1,21,42.1447,-82.0541,2335
CB,2015,transect,57350,2,25,42.0382,-82.2357,2335
CB,2018,transect,57975,1,87,42.2459,-81.1271,2337
CB,2017,transect,57975,1,87,42.2459,-81.1271,2337
CB,2010,transect,57850,3,130,42.0205,-81.2371,2337
CB,2018,transect,57850,1,61,42.3054,-81.3609,2338
CB,2017,transect,57850,1,61,42.3054,-81.3609,2338
CB,2013,transect,58100,2,7,41.9898,-80.758,2341
CB,2011,transect,57850,1,3,42.5557,-81.4674,2341
CB,2016,transect,57600,2,84,41.9929,-81.71,2341
CB,2010,transect,57850,9,88,42.1996,-81.3162,2342
CB,2012,transect,57600,4,114,42.0906,-81.7526,2344
CB,2012,transect,57455,1,118,41.7774,-81.8497,2345
CB,2019,transect,57475,1,24,42.1259,-82.0481,2346
CB,2010,transect,57850,7,77,42.2466,-81.337,2347
CB,2010,transect,57850,4,14,42.5134,-81.4487,2348
CB,2010,transect,57850,6,158,41.9,-81.1893,2351
CB,2019,transect,57475,1,160,41.5528,-81.7633,2356
CB,2010,transect,57600,2,19,42.1657,-81.7866,2356
CB,2010,transect,57850,8,135,41.9992,-81.2277,2362
CB,2010,transect,57850,3,26,42.4639,-81.4294,2362
CB,2014,transect,57600,1,7,41.7377,-81.5816,2362
CB,2015,transect,57600,2,148,42.2516,-81.8253,2363
CB,2015,transect,58100,2,81,42.3031,-80.8892,2365
CB,2014,transect,57600,1,25,42.0441,-81.72,2367
CB,2010,transect,57850,8,107,42.1186,-81.2802,2371
CB,2010,transect,57850,8,99,42.153,-81.2944,2371
CB,2015,transect,57600,2,119,42.1279,-81.7694,2371
CB,2018,transect,58100,1,70,42.2503,-80.8608,2372
CB,2017,transect,58100,1,70,42.2503,-80.8608,2372
CB,2018,transect,57975,1,110,42.149,-81.0792,2372
CB,2017,transect,57975,1,110,42.149,-81.0792,2372
CB,2010,transect,57850,7,140,41.9773,-81.2209,2373
CB,2014,transect,57850,2,28,42.0878,-81.2736,2373
CB,2012,transect,57850,3,29,42.4414,-81.4193,2373
CB,2012,transect,57600,1,59,41.8605,-81.6469,2373
CB,2013,transect,57350,2,41,41.9248,-82.1755,2374
CB,2010,transect,57600,2,10,42.2042,-81.8016,2375
CB,2011,transect,57475,2,24,41.6926,-81.8314,2375
CB,2018,transect,57725,1,84,42.0697,-81.5078,2377
CB,2017,transect,57725,1,84,42.0697,-81.5078,2377
CB,2013,transect,57475,2,51,41.7413,-81.8496,2379
CB,2010,transect,57850,7,132,42.012,-81.2332,2380
CB,2018,transect,57975,1,98,42.1995,-81.1042,2382
CB,2017,transect,57975,1,98,42.1995,-81.1042,2382
CB,2010,transect,57725,2,70,42.0514,-81.5016,2382
CB,2010,transect,57725,6,105,42.1984,-81.5763,2382
CB,2018,transect,57350,2,88,41.778,-82.0893,2386
CB,2017,transect,57350,2,88,41.778,-82.0893,2386
CB,2015,transect,57850,2,58,42.316,-81.3653,2387
CB,2013,transect,57995,2,20,42.482,-81.2458,2388
CB,2016,transect,57850,2,56,42.326,-81.3698,2388
CB,2010,transect,57725,2,162,42.4228,-81.688,2388
CB,2015,transect,58100,2,1,41.9584,-80.7566,2390
CB,2016,transect,57850,2,47,42.3645,-81.3862,2390
CB,2011,transect,57850,1,9,42.5302,-81.4557,2390
CB,2010,transect,57725,1,53,41.9795,-81.4668,2390
CB,2012,transect,57600,3,90,41.9904,-81.7058,2390
CB,2010,transect,57850,8,127,42.0332,-81.2431,2391
CB,2013,transect,58100,2,28,42.0789,-80.8001,2393
CB,2019,transect,57475,1,81,41.8858,-81.9282,2393
CB,2018,transect,57975,1,73,42.3048,-81.1567,2394
CB,2017,transect,57975,1,73,42.3048,-81.1567,2394
CB,2010,transect,57850,9,99,42.153,-81.2944,2394
CB,2013,transect,57225,1,57,42.0013,-81.4768,2395
CB,2016,transect,57350,2,114,41.6662,-82.0374,2396
CB,2018,transect,57975,1,65,42.3384,-81.1738,2399
CB,2017,transect,57975,1,65,42.3384,-81.1738,2399
CB,2018,transect,57600,2,67,41.9086,-81.6714,2399
CB,2017,transect,57600,2,67,41.9086,-81.6714,2399
CB,2010,transect,57725,2,118,42.2385,-81.5957,2400
CB,2018,transect,57725,2,120,41.9169,-81.4398,2401
CB,2017,transect,57725,2,120,41.9169,-81.4398,2401
CB,2015,transect,57600,2,118,42.1237,-81.7677,2402
CB,2011,transect,57850,2,12,42.3832,-81.3945,2403
CB,2012,transect,57850,1,88,42.1914,-81.3129,2404
CB,2010,transect,57850,9,40,42.4049,-81.4022,2404
CB,2018,transect,57350,2,124,41.6253,-82.018,2404
CB,2017,transect,57350,2,124,41.6253,-82.018,2404
CB,2012,transect,57600,1,44,41.8029,-81.6198,2405
CB,2018,transect,57600,2,94,42.0235,-81.7239,2406
CB,2017,transect,57600,2,94,42.0235,-81.7239,2406
CB,2019,transect,57475,1,17,42.1554,-82.063,2407
CB,2010,transect,57600,2,119,41.7437,-81.5953,2408
CB,2011,transect,57725,2,16,42.3143,-81.6373,2410
CB,2013,transect,58100,2,30,42.0874,-80.8041,2411
CB,2012,transect,57600,1,129,42.1543,-81.7811,2411
CB,2010,transect,57850,9,82,42.2251,-81.328,2413
CB,2013,transect,57475,2,57,41.7666,-81.8619,2413
CB,2015,transect,57600,2,96,42.0301,-81.725,2415
CB,2019,transect,57475,1,48,42.0248,-81.9975,2415
CB,2010,transect,57850,4,7,42.5427,-81.4607,2416
CB,2015,transect,57850,2,132,41.9989,-81.2311,2417
CB,2010,transect,57850,9,75,42.2552,-81.3406,2420
CB,2018,transect,57350,2,37,41.9943,-82.1905,2420
CB,2017,transect,57350,2,37,41.9943,-82.1905,2420
CB,2010,transect,57850,5,57,42.3326,-81.3722,2421
CB,2010,transect,57850,5,54,42.3454,-81.3776,2421
CB,2010,transect,57850,3,45,42.3836,-81.3942,2421
CB,2019,transect,57600,1,3,41.634,-81.5451,2422
CB,2018,transect,57600,2,36,41.777,-81.6104,2422
CB,2017,transect,57600,2,36,41.777,-81.6104,2422
CB,2010,transect,57725,3,127,42.2766,-81.6144,2422
CB,2011,transect,57600,2,40,41.7887,-81.6154,2422
CB,2012,transect,57600,2,77,41.9355,-81.6812,2422
CB,2010,transect,57850,9,106,42.1229,-81.282,2425
CB,2018,transect,57975,1,4,42.5947,-81.3047,2425
CB,2017,transect,57975,1,4,42.5947,-81.3047,2425
CB,2012,transect,57850,3,19,42.4843,-81.436,2425
CB,2018,transect,57850,1,37,42.4078,-81.4047,2427
CB,2017,transect,57850,1,37,42.4078,-81.4047,2427
CB,2010,transect,57850,4,8,42.5384,-81.4591,2427
CB,2018,transect,57725,1,129,41.8797,-81.4216,2428
CB,2017,transect,57725,1,129,41.8797,-81.4216,2428
CB,2010,transect,57725,2,62,42.0173,-81.4852,2428
CB,2013,transect,57225,1,62,42.0223,-81.4877,2432
CB,2012,transect,57600,4,115,42.0949,-81.7543,2432
CB,2012,transect,57600,4,74,41.9236,-81.6732,2434
CB,2010,transect,57725,4,129,42.2851,-81.6184,2437
CB,2012,transect,57725,2,16,41.8244,-81.3884,2438
CB,2010,transect,57850,7,44,42.3879,-81.3957,2438
CB,2010,transect,57725,5,134,42.3059,-81.6295,2438
CB,2018,transect,57850,1,96,42.1556,-81.2984,2441
CB,2017,transect,57850,1,96,42.1556,-81.2984,2441
CB,2016,transect,57600,2,89,42.0141,-81.7198,2442
CB,2011,transect,57850,2,24,42.4657,-81.4298,2444
CB,2018,transect,58100,1,104,42.396,-80.9202,2445
CB,2017,transect,58100,1,104,42.396,-80.9202,2445
CB,2010,transect,57600,2,97,41.8367,-81.6364,2445
CB,2010,transect,57725,6,131,42.2935,-81.6226,2446
CB,2018,transect,58100,1,63,42.2227,-80.8513,2447
CB,2017,transect,58100,1,63,42.2227,-80.8513,2447
CB,2010,transect,57600,2,73,41.9378,-81.6822,2450
CB,2013,transect,57350,2,34,41.8952,-82.1608,2451
CB,2015,transect,58100,2,95,42.3635,-80.9123,2453
CB,2012,transect,57600,3,25,41.7241,-81.585,2453
CB,2012,transect,57725,1,88,42.1037,-81.5273,2454
CB,2015,transect,58100,2,89,42.3376,-80.9026,2456
CB,2011,transect,57725,2,42,42.1171,-81.5492,2456
CB,2016,transect,57850,2,49,42.356,-81.3825,2457
CB,2013,transect,57850,1,26,42.4531,-81.4238,2457
CB,2015,transect,57600,2,92,42.013,-81.7175,2457
CB,2010,transect,57850,10,77,42.2466,-81.337,2458
CB,2016,transect,57975,2,55,42.3348,-81.174,2459
CB,2018,transect,57350,1,36,41.9987,-82.1923,2460
CB,2017,transect,57350,1,36,41.9987,-82.1923,2460
CB,2012,transect,57600,2,59,41.8605,-81.6469,2462
CB,2015,transect,57600,2,95,42.0258,-81.7232,2462
CB,2013,transect,57475,2,67,41.8086,-81.8835,2463
CB,2011,transect,57850,2,8,42.4003,-81.4,2464
CB,2016,transect,57975,1,1,41.8797,-80.9477,2465
CB,2016,transect,57725,2,47,42.1493,-81.5494,2465
CB,2012,transect,57600,4,89,41.9861,-81.7043,2470
CB,2018,transect,57600,2,103,42.0619,-81.7415,2470
CB,2017,transect,57600,2,103,42.0619,-81.7415,2470
CB,2013,transect,57350,2,42,41.929,-82.1776,2471
CB,2010,transect,57850,9,71,42.2724,-81.3476,2472
CB,2012,transect,57725,1,93,42.1237,-81.5347,2472
CB,2016,transect,57600,2,91,42.0227,-81.7236,2473
CB,2013,transect,58100,2,49,42.1679,-80.8426,2474
CB,2016,transect,57850,2,39,42.3989,-81.4006,2474
CB,2010,transect,57850,9,66,42.2938,-81.3568,2475
CB,2016,transect,57850,2,42,42.3861,-81.3951,2475
CB,2018,transect,57975,2,71,42.3132,-81.1611,2477
CB,2017,transect,57975,2,71,42.3132,-81.1611,2477
CB,2012,transect,57850,4,154,41.9101,-81.193,2477
CB,2013,transect,57225,1,67,42.0434,-81.4979,2477
CB,2010,transect,57850,3,10,42.5306,-81.4547,2478
CB,2011,transect,57475,2,23,42.0328,-82.0004,2479
CB,2013,transect,57850,2,50,42.3501,-81.3798,2481
CB,2016,transect,57600,2,86,42.0013,-81.714,2481
CB,2010,transect,57850,3,77,42.2466,-81.337,2482
CB,2018,transect,57850,1,62,42.3013,-81.3583,2482
CB,2017,transect,57850,1,62,42.3013,-81.3583,2482
CB,2012,transect,57850,3,46,42.3695,-81.3875,2482
CB,2018,transect,57600,2,31,41.7557,-81.6006,2482
CB,2017,transect,57600,2,31,41.7557,-81.6006,2482
CB,2018,transect,57850,1,147,41.9374,-81.205,2484
CB,2017,transect,57850,1,147,41.9374,-81.205,2484
CB,2018,transect,57725,1,12,42.3722,-81.6619,2487
CB,2017,transect,57725,1,12,42.3722,-81.6619,2487
CB,2012,transect,57850,3,131,42.0084,-81.2343,2489
CB,2012,transect,57850,4,91,42.1793,-81.3058,2489
CB,2012,transect,57850,1,158,41.893,-81.1861,2490
CB,2010,transect,57850,10,116,42.0806,-81.2631,2490
CB,2010,transect,57850,10,110,42.1059,-81.2743,2490
CB,2012,transect,58100,2,71,42.2642,-80.8665,2491
CB,2015,transect,57850,2,21,42.4745,-81.4327,2492
CB,2015,transect,58100,2,142,42.566,-80.9905,2493
CB,2018,transect,58100,2,134,42.5251,-80.9724,2494
CB,2017,transect,58100,2,134,42.5251,-80.9724,2494
CB,2016,transect,57850,2,118,42.0603,-81.2572,2494
CB,2018,transect,57350,1,90,41.7696,-82.0854,2494
CB,2017,transect,57350,1,90,41.7696,-82.0854,2494
CB,2010,transect,57850,8,116,42.0806,-81.2631,2497
CB,2010,transect,57850,7,131,42.0162,-81.2352,2498
CB,2012,transect,57850,4,128,42.0211,-81.2408,2498
CB,2010,transect,57850,5,59,42.324,-81.3687,2500
CB,2016,transect,57850,2,55,42.3303,-81.3715,2501
CB,2018,transect,57725,1,142,41.8249,-81.3942,2502
CB,2017,transect,57725,1,142,41.8249,-81.3942,2502
CB,2012,transect,57455,2,68,41.9721,-81.9433,2502
CB,2010,transect,57850,8,119,42.0671,-81.2588,2503
CB,2015,transect,57600,2,116,42.1152,-81.7636,2503
CB,2018,transect,57850,2,27,42.4507,-81.4225,2504
CB,2017,transect,57850,2,27,42.4507,-81.4225,2504
CB,2012,transect,57600,4,108,42.0656,-81.7407,2504
CB,2013,transect,57475,1,36,41.6781,-81.8184,2504
CB,2018,transect,57350,1,38,41.9902,-82.1883,2505
CB,2017,transect,57350,1,38,41.9902,-82.1883,2505
CB,2018,transect,57850,1,51,42.3482,-81.379,2506
CB,2017,transect,57850,1,51,42.3482,-81.379,2506
CB,2019,transect,57725,1,115,41.9504,-81.4464,2506
CB,2018,transect,57600,1,70,41.9214,-81.6773,2506
CB,2017,transect,57600,1,70,41.9214,-81.6773,2506
CB,2016,transect,57350,2,13,42.0948,-82.2384,2506
CB,2013,transect,57995,1,33,42.4271,-81.2184,2507
CB,2018,transect,57600,1,15,41.6877,-81.5697,2507
CB,2017,transect,57600,1,15,41.6877,-81.5697,2507
CB,2010,transect,57850,7,46,42.3793,-81.3925,2509
CB,2010,transect,57850,9,144,41.9601,-81.2142,2510
CB,2010,transect,57850,9,70,42.2766,-81.3496,2511
CB,2015,transect,58100,2,59,42.2088,-80.8528,2512
CB,2010,transect,57725,2,117,42.2343,-81.5937,2512
CB,2016,transect,57850,2,122,42.0433,-81.2493,2513
CB,2018,transect,57475,2,74,41.9201,-81.9384,2513
CB,2017,transect,57475,2,74,41.9201,-81.9384,2513
CB,2010,transect,57850,8,132,42.012,-81.2332,2514
CB,2012,transect,57600,4,113,42.0863,-81.7507,2514
CB,2018,transect,57350,2,91,41.7653,-82.0833,2515
CB,2017,transect,57350,2,91,41.7653,-82.0833,2515
CB,2015,transect,58100,1,102,42.3937,-80.9239,2516
CB,2013,transect,57225,1,105,42.2035,-81.578,2517
CB,2010,transect,57850,3,116,42.0806,-81.2631,2518
CB,2012,transect,57850,3,31,42.4329,-81.4157,2519
CB,2016,transect,57600,2,118,42.1376,-81.7766,2520
CB,2010,transect,57725,1,47,41.9541,-81.4548,2522
CB,2015,transect,57600,2,93,42.0172,-81.7195,2522
CB,2010,transect,57850,8,155,41.9128,-81.1946,2523
CB,2018,transect,57850,1,56,42.3268,-81.3699,2523
CB,2017,transect,57850,1,56,42.3268,-81.3699,2523
CB,2012,transect,57850,3,102,42.1324,-81.2868,2524
CB,2011,transect,57725,1,52,42.049,-81.495,2524
CB,2016,transect,57850,2,160,41.8803,-81.181,2525
CB,2012,transect,57600,2,88,41.9818,-81.7029,2525
CB,2014,transect,57350,1,30,41.6406,-82.034,2526
CB,2010,transect,57850,11,71,42.2724,-81.3476,2527
CB,2010,transect,57600,2,86,41.8826,-81.6578,2528
CB,2015,transect,57600,2,101,42.0513,-81.7349,2528
CB,2010,transect,57850,3,21,42.4852,-81.4375,2530
CB,2015,transect,57600,2,102,42.0556,-81.7368,2530
CB,2019,transect,57475,1,4,42.2101,-82.0905,2531
CB,2010,transect,57850,9,142,41.9686,-81.2179,2532
CB,2012,transect,58100,2,66,42.2432,-80.8579,2534
CB,2013,transect,57350,1,76,42.0722,-82.2495,2534
CB,2012,transect,57455,2,151,41.6494,-81.77,2535
CB,2012,transect,58100,2,63,42.2306,-80.8524,2538
CB,2016,transect,57600,2,45,41.8272,-81.6336,2538
CB,2018,transect,57725,1,154,41.7752,-81.3663,2539
CB,2017,transect,57725,1,154,41.7752,-81.3663,2539
CB,2016,transect,57725,2,45,42.1325,-81.541,2539
CB,2012,transect,57455,2,136,41.7094,-81.8053,2539
CB,2018,transect,57350,1,93,41.7568,-82.0793,2540
CB,2017,transect,57350,1,93,41.7568,-82.0793,2540
CB,2016,transect,57350,2,132,41.5899,-82.0016,2543
CB,2019,transect,58100,1,121,42.4803,-80.9543,2544
CB,2018,transect,57975,1,67,42.33,-81.1696,2544
CB,2017,transect,57975,1,67,42.33,-81.1696,2544
CB,2013,transect,57850,2,53,42.3386,-81.375,2547
CB,2013,transect,58100,2,53,42.1848,-80.8506,2550
CB,2018,transect,58100,1,67,42.2381,-80.8559,2550
CB,2017,transect,58100,1,67,42.2381,-80.8559,2550
CB,2018,transect,57975,2,54,42.3846,-81.1974,2551
CB,2017,transect,57975,2,54,42.3846,-81.1974,2551
CB,2015,transect,58100,2,9,41.993,-80.77,2553
CB,2010,transect,57850,8,133,42.0077,-81.2314,2553
CB,2013,transect,57225,1,61,42.0182,-81.4854,2553
CB,2012,transect,57455,2,90,41.8888,-81.9022,2554
CB,2016,transect,57350,1,20,42.0651,-82.2245,2556
CB,2012,transect,57725,2,15,41.8206,-81.3858,2557
CB,2016,transect,57975,2,75,42.5017,-81.2572,2558
CB,2010,transect,57850,8,128,42.0289,-81.2411,2559
CB,2012,transect,57850,1,102,42.1324,-81.2868,2560
CB,2013,transect,57475,1,33,41.6656,-81.8122,2560
CB,2018,transect,57975,1,86,42.2501,-81.1292,2561
CB,2017,transect,57975,1,86,42.2501,-81.1292,2561
CB,2019,transect,57975,1,125,41.9777,-81.002,2562
CB,2012,transect,57850,4,129,42.0169,-81.2386,2562
CB,2010,transect,57725,1,55,41.9879,-81.4709,2562
CB,2012,transect,57600,1,35,41.7654,-81.603,2562
CB,2018,transect,57600,2,34,41.7685,-81.6066,2563
CB,2017,transect,57600,2,34,41.7685,-81.6066,2563
CB,2019,transect,57475,1,117,41.7341,-81.8528,2563
CB,2010,transect,57600,2,62,41.9842,-81.7022,2564
CB,2019,transect,58750,1,11,42.5197,-81.4515,2565
CB,2016,transect,57725,2,43,42.1155,-81.5328,2566
CB,2013,transect,57850,1,23,42.4659,-81.4293,2567
CB,2018,transect,57975,1,66,42.3342,-81.1717,2568
CB,2017,transect,57975,1,66,42.3342,-81.1717,2568
CB,2012,transect,57725,1,27,41.9117,-81.4297,2568
CB,2013,transect,57225,1,70,42.056,-81.5045,2568
CB,2019,transect,57975,1,66,42.2211,-81.1435,2569
CB,2011,transect,57475,2,34,41.6083,-81.7898,2570
CB,2018,transect,57725,1,136,41.8501,-81.4071,2571
CB,2017,transect,57725,1,136,41.8501,-81.4071,2571
CB,2016,transect,57600,2,90,42.0184,-81.7217,2571
CB,2010,transect,57850,8,150,41.9344,-81.2033,2572
CB,2010,transect,57600,2,31,42.1149,-81.764,2572
CB,2013,transect,57225,1,113,42.2373,-81.5948,2573
CB,2010,transect,57600,2,75,41.9294,-81.6782,2573
CB,2012,transect,57850,3,74,42.251,-81.3377,2574
CB,2015,transect,57850,2,10,42.5215,-81.4529,2574
CB,2018,transect,58100,2,136,42.5336,-80.9759,2576
CB,2017,transect,58100,2,136,42.5336,-80.9759,2576
CB,2010,transect,57850,8,71,42.2724,-81.3476,2576
CB,2018,transect,57850,2,170,41.8389,-81.1635,2579
CB,2017,transect,57850,2,170,41.8389,-81.1635,2579
CB,2015,transect,57600,2,120,42.1322,-81.7713,2581
CB,2019,transect,57475,1,5,42.2059,-82.0885,2581
CB,2012,transect,57600,2,94,42.0073,-81.7133,2584
CB,2010,transect,57850,8,67,42.2894,-81.355,2585
CB,2011,transect,57725,1,45,42.0933,-81.5357,2586
CB,2018,transect,58100,2,157,42.6241,-81.0126,2587
CB,2017,transect,58100,2,157,42.6241,-81.0126,2587
CB,2016,transect,57850,2,51,42.3475,-81.3786,2587
CB,2015,transect,57350,2,35,41.9961,-82.2143,2587
CB,2016,transect,57850,2,48,42.3603,-81.3844,2590
CB,2019,transect,57475,1,142,41.6287,-81.8007,2590
CB,2010,transect,57850,10,115,42.0845,-81.2647,2591
CB,2011,transect,57725,2,19,42.2903,-81.6306,2591
CB,2010,transect,57725,5,143,42.3436,-81.649,2591
CB,2016,transect,57850,2,61,42.3048,-81.3603,2592
CB,2018,transect,57850,1,99,42.1429,-81.2924,2593
CB,2017,transect,57850,1,99,42.1429,-81.2924,2593
CB,2010,transect,57725,4,145,42.3519,-81.6537,2593
CB,2012,transect,57600,4,102,42.0405,-81.7296,2593
CB,2018,transect,57975,1,52,42.3931,-81.2017,2594
CB,2017,transect,57975,1,52,42.3931,-81.2017,2594
CB,2016,transect,57600,2,92,42.0269,-81.7256,2594
CB,2018,transect,58100,1,3,41.9763,-80.7495,2595
CB,2017,transect,58100,1,3,41.9763,-80.7495,2595
CB,2013,transect,57850,2,47,42.363,-81.3854,2595
CB,2014,transect,57600,2,22,41.993,-81.6969,2595
CB,2011,transect,57475,2,22,42.0371,-82.0024,2595
CB,2013,transect,58100,2,27,42.0746,-80.798,2596
CB,2018,transect,57850,1,164,41.8646,-81.1743,2596
CB,2017,transect,57850,1,164,41.8646,-81.1743,2596
CB,2018,transect,57975,1,33,42.4729,-81.2422,2596
CB,2017,transect,57975,1,33,42.4729,-81.2422,2596
CB,2010,transect,57725,6,106,42.2027,-81.5782,2597
CB,2016,transect,57850,2,46,42.3689,-81.388,2598
CB,2010,transect,57725,2,61,42.0133,-81.4831,2598
CB,2016,transect,57725,2,49,42.1626,-81.556,2602
CB,2012,transect,57600,4,103,42.0448,-81.7312,2602
CB,2016,transect,57350,2,124,41.6238,-82.0173,2603
CB,2016,transect,57350,2,11,42.1035,-82.2416,2603
CB,2010,transect,57725,2,22,41.8489,-81.4019,2604
CB,2010,transect,57725,4,144,42.3478,-81.6514,2604
CB,2012,transect,57455,2,128,41.7384,-81.8286,2604
CB,2012,transect,57850,3,105,42.1191,-81.2836,2605
CB,2012,transect,57850,2,47,42.3651,-81.3863,2605
CB,2016,transect,57850,2,34,42.4203,-81.4099,2605
CB,2010,transect,57850,8,62,42.311,-81.3637,2606
CB,2010,transect,57725,3,134,42.3059,-81.6295,2606
CB,2012,transect,57850,3,75,42.2467,-81.3361,2607
CB,2013,transect,57850,2,46,42.3673,-81.3872,2607
CB,2010,transect,57850,4,29,42.4513,-81.4234,2607
CB,2013,transect,58100,2,62,42.223,-80.8689,2608
CB,2012,transect,57455,1,46,42.0497,-82.0058,2608
CB,2018,transect,58100,1,80,42.2928,-80.8783,2612
CB,2017,transect,58100,1,80,42.2928,-80.8783,2612
CB,2013,transect,57475,2,52,41.7456,-81.8515,2613
CB,2012,transect,58100,2,48,42.1669,-80.8266,2614
CB,2016,transect,57600,2,81,41.9802,-81.7039,2614
CB,2012,transect,57850,3,34,42.4202,-81.4103,2615
CB,2018,transect,58100,1,62,42.2191,-80.8489,2618
CB,2017,transect,58100,1,62,42.2191,-80.8489,2618
CB,2012,transect,57455,2,64,41.9872,-81.9489,2619
CB,2012,transect,57600,4,77,41.9355,-81.6812,2620
CB,2010,transect,57725,5,103,42.1899,-81.5725,2621
CB,2011,transect,57850,2,7,42.2734,-81.3484,2622
CB,2010,transect,57725,4,114,42.2221,-81.5869,2622
CB,2018,transect,58100,2,131,42.5121,-80.9673,2623
CB,2017,transect,58100,2,131,42.5121,-80.9673,2623
CB,2018,transect,57600,2,39,41.7897,-81.6163,2623
CB,2017,transect,57600,2,39,41.7897,-81.6163,2623
CB,2010,transect,57850,3,68,42.2852,-81.3532,2624
CB,2015,transect,57600,2,69,41.9151,-81.6735,2624
CB,2014,transect,57600,1,22,41.993,-81.6969,2625
CB,2013,transect,57225,1,36,41.913,-81.4327,2626
CB,2019,transect,57475,1,116,41.7384,-81.8548,2626
CB,2018,transect,57850,1,59,42.3139,-81.3647,2628
CB,2017,transect,57850,1,59,42.3139,-81.3647,2628
CB,2014,transect,57850,2,34,41.9854,-81.2283,2629
CB,2013,transect,57225,1,53,41.9845,-81.4687,2629
CB,2018,transect,57350,2,61,41.8927,-82.1426,2629
CB,2017,transect,57350,2,61,41.8927,-82.1426,2629
CB,2010,transect,57850,5,18,42.4981,-81.4426,2632
CB,2010,transect,57850,11,68,42.2852,-81.3532,2634
